,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta_zsn_t_zerosum__[0, 294]",-0.040603,0.191416,-0.393731,0.317579,0.001971,0.002143,9405.215026,6296.906881,1.000847
"theta_zsn_t_zerosum__[0, 295]",-1.858015,0.20501,-2.244878,-1.48087,0.002719,0.002399,5764.073294,5869.064472,1.000178
"theta_zsn_t_zerosum__[0, 296]",-1.084493,0.192314,-1.447234,-0.72184,0.002071,0.002135,8682.722132,5858.04056,1.000914
"theta_zsn_t_zerosum__[0, 297]",-1.245005,0.212796,-1.650709,-0.859048,0.002291,0.002543,8659.08196,6141.019622,1.000417
"theta_zsn_t_zerosum__[0, 298]",-0.892479,0.182979,-1.244681,-0.551903,0.001916,0.002027,9131.557425,6187.788507,1.000185
"theta_zsn_t_zerosum__[0, 299]",-0.476459,0.193428,-0.861061,-0.130575,0.002014,0.002253,9243.445701,5767.56963,1.000184
"theta_zsn_t_zerosum__[0, 300]",-0.778406,0.188169,-1.134348,-0.423573,0.001888,0.002238,9944.351565,5991.39509,1.000961
"theta_zsn_t_zerosum__[0, 301]",0.034364,0.336368,-0.614202,0.662238,0.004659,0.003515,5265.596991,5287.013995,0.999832
"theta_zsn_t_zerosum__[0, 302]",1.06848,0.569,-0.013996,2.136136,0.006664,0.006612,7357.773957,5658.694598,1.000242
"theta_zsn_t_zerosum__[0, 303]",1.014167,0.214843,0.591066,1.396065,0.002285,0.002565,8984.954857,6012.257753,1.000257
"theta_zsn_t_zerosum__[0, 304]",0.494089,0.502151,-0.442497,1.431753,0.006662,0.007521,5985.493659,4918.968168,1.000836
"theta_zsn_t_zerosum__[0, 305]",0.984331,0.212686,0.610614,1.410901,0.002455,0.00234,7678.913904,5870.13182,1.000196
"theta_zsn_t_zerosum__[0, 306]",0.348292,0.174748,0.023062,0.679049,0.001769,0.002006,9738.91443,6320.596581,1.000503
"theta_zsn_t_zerosum__[0, 307]",-0.572746,0.185915,-0.909786,-0.216336,0.001943,0.002246,9134.954514,5964.911912,1.000999
"theta_zsn_t_zerosum__[0, 308]",-0.585963,0.612908,-1.772162,0.510412,0.006794,0.007502,8763.248841,5614.306732,0.999848
"theta_zsn_t_zerosum__[0, 309]",-0.408734,0.358935,-1.067143,0.291997,0.004676,0.004613,6072.45373,4863.413693,1.001129
"theta_zsn_t_zerosum__[0, 310]",-0.572756,0.16064,-0.870223,-0.269313,0.00244,0.001814,4336.183005,5586.205311,1.000378
"theta_zsn_t_zerosum__[0, 311]",0.386153,0.187426,0.031286,0.729118,0.002054,0.002057,8328.275032,6537.737896,1.000514
"theta_zsn_t_zerosum__[0, 312]",0.371004,0.59322,-0.80154,1.415599,0.006498,0.007334,8757.220149,5755.145324,1.000309
"theta_zsn_t_zerosum__[0, 313]",1.026464,0.242286,0.548994,1.459834,0.003146,0.002539,5925.612553,6002.908881,1.000149
"theta_zsn_t_zerosum__[0, 314]",-0.291807,0.152147,-0.568388,0.000355,0.002578,0.001831,3489.90273,4596.890017,1.000105
"theta_zsn_t_zerosum__[0, 315]",-0.85547,0.182651,-1.197808,-0.500317,0.001834,0.002198,9883.886434,6047.166753,1.000065
"theta_zsn_t_zerosum__[0, 316]",-0.650187,0.619993,-1.832381,0.509396,0.006649,0.007574,9349.709856,5877.746169,1.000296
"theta_zsn_t_zerosum__[0, 317]",-0.75312,0.36517,-1.469214,-0.078045,0.004576,0.004754,6429.946189,4905.701151,1.000251
"theta_zsn_t_zerosum__[0, 318]",0.518559,0.574658,-0.5747,1.588182,0.006632,0.00703,7676.657089,5124.274182,1.000372
"theta_zsn_t_zerosum__[0, 319]",0.355982,0.196509,-0.009234,0.728888,0.002005,0.002445,9667.681502,5604.813457,1.000422
"theta_zsn_t_zerosum__[0, 320]",0.551943,0.478285,-0.343151,1.449457,0.006197,0.006372,6278.818552,5017.500892,0.99992
"theta_zsn_t_zerosum__[0, 321]",-0.340662,0.57046,-1.45462,0.705349,0.006232,0.006547,8381.582783,5877.107286,1.000798
"theta_zsn_t_zerosum__[0, 322]",-0.343215,0.17441,-0.66195,-0.000114,0.001859,0.002126,8820.248022,5768.033759,1.000221
"theta_zsn_t_zerosum__[0, 323]",-0.172542,0.609065,-1.304129,0.946366,0.006543,0.007314,9156.645372,5369.890471,1.000083
"theta_zsn_t_zerosum__[0, 324]",-0.008405,0.357665,-0.668638,0.670033,0.005199,0.003895,4880.737676,4798.741611,0.9999
"theta_zsn_t_zerosum__[0, 325]",-0.32708,0.190048,-0.683542,0.028182,0.001958,0.002225,9441.381088,5898.534319,1.000187
"theta_zsn_t_zerosum__[0, 326]",-1.241712,0.18785,-1.602704,-0.908045,0.00211,0.002117,7962.230581,5911.312307,1.000289
"theta_zsn_t_zerosum__[0, 327]",-1.97942,0.204772,-2.36056,-1.595294,0.002644,0.002428,6080.093462,5915.163983,0.999929
"theta_zsn_t_zerosum__[0, 328]",-1.081798,0.188306,-1.430199,-0.723269,0.002138,0.002177,7770.491686,5919.020261,1.000021
"theta_zsn_t_zerosum__[0, 329]",-1.707001,0.572134,-2.802747,-0.646235,0.005876,0.006997,9866.351293,5438.136159,1.000658
"theta_zsn_t_zerosum__[0, 330]",-0.493983,0.191222,-0.851459,-0.127601,0.001971,0.002076,9405.223842,6084.465252,1.000666
"theta_zsn_t_zerosum__[0, 331]",-0.903979,0.191183,-1.245278,-0.52943,0.001946,0.002207,9655.726188,5728.158772,1.001004
"theta_zsn_t_zerosum__[0, 332]",-0.854292,0.18736,-1.194109,-0.492065,0.001891,0.00227,9828.956154,5719.612728,1.000479
"theta_zsn_t_zerosum__[0, 333]",-1.46367,0.190529,-1.812232,-1.094224,0.002407,0.002222,6308.358134,5639.89082,1.000979
"theta_zsn_t_zerosum__[0, 334]",-1.714226,0.564923,-2.754396,-0.635622,0.005968,0.006494,9328.327671,5823.961803,1.000754
"theta_zsn_t_zerosum__[0, 335]",-0.322621,0.168527,-0.621818,0.003224,0.001953,0.001931,7460.556054,5668.201397,1.000676
"theta_zsn_t_zerosum__[0, 336]",0.03354,0.186964,-0.307879,0.396492,0.001924,0.002153,9480.040211,5702.507999,1.000832
"theta_zsn_t_zerosum__[0, 337]",-0.001295,0.194576,-0.372585,0.352424,0.002082,0.00213,8768.45225,6100.209643,1.000695
"theta_zsn_t_zerosum__[0, 338]",-0.347075,0.179319,-0.692836,-0.022508,0.001944,0.00209,8506.55597,5643.260902,1.000986
"theta_zsn_t_zerosum__[0, 339]",-0.39057,0.594342,-1.471536,0.748232,0.006525,0.007314,8944.672882,5707.986901,1.001054
"theta_zsn_t_zerosum__[0, 340]",0.267103,0.187497,-0.082889,0.624999,0.001869,0.002218,10090.278995,5856.741192,1.00028
"theta_zsn_t_zerosum__[0, 341]",-0.027075,0.416893,-0.846647,0.706271,0.004347,0.005628,9864.000093,5662.740186,1.000342
"theta_zsn_t_zerosum__[0, 342]",-0.726038,0.192424,-1.07288,-0.361976,0.002122,0.002293,8275.48789,5704.857948,1.000327
"theta_zsn_t_zerosum__[0, 343]",-0.288028,0.617281,-1.446123,0.846315,0.006857,0.007704,9071.268234,4890.284612,1.00017
"theta_zsn_t_zerosum__[0, 344]",-0.04176,0.181084,-0.386228,0.297325,0.001758,0.002197,10676.27654,5537.091605,1.000211
"theta_zsn_t_zerosum__[0, 345]",-0.089353,0.517527,-1.069923,0.87658,0.005959,0.006922,8360.392534,4669.018359,1.00023
"theta_zsn_t_zerosum__[0, 346]",0.025542,0.195912,-0.329565,0.400004,0.00231,0.002092,7240.821837,6091.903812,1.000154
"theta_zsn_t_zerosum__[0, 347]",-0.024968,0.511064,-1.03216,0.87999,0.005793,0.006479,8310.487715,5167.252437,1.000098
"theta_zsn_t_zerosum__[0, 348]",-0.108267,0.210504,-0.500087,0.286528,0.002423,0.002243,7571.846568,6271.08725,0.999721
"theta_zsn_t_zerosum__[0, 349]",-0.687585,0.458437,-1.562746,0.151171,0.005146,0.005924,8496.43432,5540.159288,1.000694
"theta_zsn_t_zerosum__[0, 350]",-0.376762,0.209761,-0.778844,0.00909,0.002448,0.002406,7367.658357,5030.688391,1.000653
"theta_zsn_t_zerosum__[0, 351]",-0.257795,0.438561,-1.071411,0.556093,0.0052,0.006003,7761.262773,5321.792639,1.001218
"theta_zsn_t_zerosum__[0, 352]",-0.255841,0.191449,-0.619214,0.099882,0.002157,0.002111,7896.97342,5967.554055,1.000408
"theta_zsn_t_zerosum__[0, 353]",0.04042,0.492971,-0.884499,0.945723,0.005377,0.006349,9080.30382,5500.882203,1.000254
"theta_zsn_t_zerosum__[0, 354]",0.429087,0.196107,0.071609,0.805249,0.002228,0.002249,7760.309351,6121.22537,1.000092
"theta_zsn_t_zerosum__[0, 355]",0.09597,0.495937,-0.879933,0.969466,0.005427,0.006319,9073.9584,5670.241274,0.999896
"theta_zsn_t_zerosum__[0, 356]",-0.033654,0.192384,-0.391537,0.332123,0.002009,0.002307,9166.60727,6010.067933,1.000181
"theta_zsn_t_zerosum__[0, 357]",-0.361151,0.527791,-1.418405,0.556474,0.005931,0.006289,8472.440445,5794.481103,1.00045
"theta_zsn_t_zerosum__[0, 358]",0.058371,0.410681,-0.736634,0.807583,0.004855,0.00512,7607.030878,5098.96224,1.000121
"theta_zsn_t_zerosum__[0, 359]",-0.315731,0.441001,-1.125427,0.504204,0.004984,0.005316,8035.269014,5477.166304,1.000688
"theta_zsn_t_zerosum__[0, 360]",0.662706,0.154627,0.387414,0.963158,0.001771,0.001666,7619.031254,5688.973301,1.000754
"theta_zsn_t_zerosum__[0, 361]",0.462987,0.486845,-0.439613,1.39153,0.005435,0.006996,8679.880766,4950.611881,1.000437
"theta_zsn_t_zerosum__[0, 362]",-0.056771,0.59131,-1.220279,1.025015,0.009149,0.007848,4350.878014,4286.194556,1.000364
"theta_zsn_t_zerosum__[0, 363]",0.181884,0.189,-0.172369,0.539429,0.001998,0.002292,8972.718155,6140.378663,1.000593
"theta_zsn_t_zerosum__[0, 364]",-0.183375,0.427151,-0.999014,0.581314,0.004593,0.00514,9053.365981,5952.659315,1.000391
"theta_zsn_t_zerosum__[0, 365]",0.850038,0.188047,0.500774,1.207967,0.001998,0.002134,8924.041596,5861.28121,1.000119
