name,kind,release_date,mean,hdi_low,hdi_high,n_obs,is_low_obs
Baichuan-13B-Base,model,2023-07-11,93.74355580416679,82.21759329218388,102.06097545984055,2,True
Baichuan-2-13B-Base,model,2023-09-06,99.57380689793602,89.41627227123644,106.96713844642008,3,True
Baichuan-2-7B-Base,model,2023-09-20,92.55305505825054,80.80460947927196,100.99830016068489,3,True
Baichuan-7B,model,2023-06-01,84.92009216296447,71.58555142704515,94.54309133351575,2,True
Baichuan2-13B-Chat,model,2023-09-06,98.57141597454799,88.09353132985085,106.11155872807201,2,True
Cerebras-GPT-13B,model,2023-03-20,73.67602185594288,57.421289470942654,85.74191394271224,2,True
Chinchilla (70B),model,2022-03-29,108.08967132681059,98.55656540185798,115.3339196243804,2,True
CodeQwen1.5-7B,model,2024-04-15,87.47503247652087,74.47618480647593,97.03350981940225,3,True
DeepSeek-Coder-V2-Base,model,2024-06-17,117.4146597251726,108.05852565687476,126.94292078248694,2,True
DeepSeek-Coder-V2-Lite-Base,model,2024-06-13,103.86726145477444,94.60735635648459,110.70557126249103,3,True
DeepSeek-R1,model,2025-01-20,136.88103977260832,134.56151350606154,139.49802981903954,18,False
DeepSeek-R1-0528,model,2025-05-28,141.18624365586652,138.14346966700086,144.9241530455864,9,False
DeepSeek-R1-Distill-Llama-70B,model,2025-01-20,132.24434151210352,128.51445986132322,135.95258942428606,2,True
DeepSeek-R1-Distill-Qwen-14B,model,2025-01-20,128.68232619317348,124.6027242681435,132.32757969892384,2,True
DeepSeek-R1-Distill-Qwen-32B,model,2025-01-20,130.1863499555945,125.24471875834386,134.92055548710678,2,True
DeepSeek-V2,model,2024-05-07,122.01651674554151,114.84986923276536,129.16192138344508,3,True
DeepSeek-V3,model,2024-12-26,128.59010981427247,125.93759354817087,130.81539289053217,20,False
DeepSeek-V3-0324,model,2025-03-24,133.54122894729983,130.35934799801956,136.8674262529204,5,False
DeepSeek-V3.1,model,2025-08-21,136.84676965340603,133.9967524755818,140.03713952601893,7,False
DeepSeek-V3.2-Exp,model,2025-09-29,141.90281944853308,137.40657339355175,147.8399506012211,2,True
DeepSeek-V3.2-Exp_thinking,model,2025-09-29,141.27143514667935,135.74113732218237,147.32024599297807,3,True
GLM-4.5-Air,model,2025-07-28,124.83689306651655,116.20711568044035,131.33977483963355,2,True
Gopher (280B),model,2021-12-08,101.32593682838323,90.7499432680344,109.07428078191361,2,True
Hermes-2-Theta-Llama-3-70B,model,2024-06-20,114.25324198762652,107.69652668105189,118.82438795856598,2,True
INTELLECT-1-Instruct,model,2024-11-29,94.28287866677802,82.98239487921796,102.45042317459222,3,True
Inkling_thinking,model,2026-07-15,157.61634487864956,145.27039353844359,171.2369766323904,1,True
Inkling_xhigh,model,2026-07-15,148.6759231893193,142.9538446532715,155.953185993873,3,True
Kimi-K2-Instruct,model,2025-07-12,136.99612104852383,133.26517504149254,140.91586477262487,5,False
LLaMA-13B,model,2023-02-24,90.6849145761536,78.5705283495723,99.50638232339656,4,False
LLaMA-33B,model,2023-02-24,100.94848471565561,91.15325997020008,108.26909141140725,4,False
LLaMA-65B,model,2023-02-24,104.93092838099852,95.87253174439321,111.71654366993123,4,False
LLaMA-7B,model,2023-02-24,82.09085989113868,67.71923021705138,92.39872697738298,4,False
Llama-2-13b,model,2023-07-18,97.20735124398186,86.65271310674065,104.94005220940502,4,False
Llama-2-13b-chat,model,2023-07-18,94.93360750993081,83.2793170661811,103.02092665242768,2,True
Llama-2-34b,model,2023-07-18,101.54356270417809,91.87348652521946,108.8364402816832,4,False
Llama-2-70b-chat,model,2023-07-18,103.4829173181529,94.81491669451098,109.72402011338826,4,False
Llama-2-70b-hf,model,2023-07-18,111.65292167890718,104.15308564437662,117.83188660471144,4,False
Llama-2-7b,model,2023-07-18,88.37602018686478,75.7377779335712,97.55017334632693,4,False
Llama-3.1-405B,model,2024-07-23,130.1895720046968,123.04251361723554,138.19728646849887,3,True
Llama-3.1-405B-Instruct,model,2024-07-23,122.9820159766016,119.60072581697315,125.51052230427435,50,False
Llama-3.1-70B-Instruct,model,2024-07-23,120.17162152858121,115.98434438332919,123.25008268443638,17,False
Llama-3.1-8B-Instruct,model,2024-07-23,107.67183367147737,100.37071243864055,112.82818948306806,17,False
Llama-3.1-Tulu-3-70B-DPO,model,2024-11-21,120.35120860344779,115.23580282361705,124.30693221077398,2,True
